更新时间,#genre#
20250810-18-24-57,url


RespoTime,whitelist,#genre#
341.16ms,嘉佳卡通,https://stream1.freetv.fun/jia-jia-qia-tong-8.ctv
341.20ms,石家庄新闻综合,https://stream1.freetv.fun/shi-jia-zhuang-xin-wen-zong-he-9.m3u8
341.44ms,佛山影视,https://stream1.freetv.fun/fo-shan-ying-shi-17.ctv
341.85ms,湖北影视,https://stream1.freetv.fun/hu-bei-ying-shi-8.m3u8
341.92ms,浙江少儿,https://stream1.freetv.fun/zhe-jiang-shao-er-2.m3u8
342.05ms,广东民生,https://stream1.freetv.fun/yan-dong-min-sheng-6.ctv
342.06ms,金鹰纪实,https://stream1.freetv.fun/jin-ying-ji-shi-20.ctv
342.11ms,广东珠江,https://stream1.freetv.fun/yan-dong-zhu-jiang-9.m3u8
342.21ms,黑龙江文体,https://stream1.freetv.fun/ipv6-hei-long-jiang-wen-ti-1.m3u8
342.23ms,黑龙江都市,https://stream1.freetv.fun/hei-long-jiang-du-shi-8.m3u8
342.56ms,金鹰纪实,https://stream1.freetv.fun/jin-ying-ji-shi-44.m3u8
342.63ms,金鹰纪实,https://stream1.freetv.fun/jin-ying-ji-shi-19.ctv
342.65ms,湖北垄上,https://stream1.freetv.fun/hu-bei-long-shang-9.ctv
342.84ms,广东珠江,https://stream1.freetv.fun/ipv6-yan-dong-zhu-jiang-21.m3u8
343.16ms,福建电视剧,https://stream1.freetv.fun/fu-jian-dian-shi-ju-5.m3u8
343.18ms,广东民生,https://stream1.freetv.fun/yan-dong-min-sheng-12.m3u8
343.38ms,广西卫视,http://676a02.tv.netsite.cc/proxy/102904669/102904669.m3u8
343.46ms,广东珠江,https://stream1.freetv.fun/ipv6-yan-dong-zhu-jiang-15.m3u8
343.48ms,CCTV11-戏曲,http://09a1f2.tv.netsite.cc/proxy/421024024/421024024.m3u8
343.53ms,青海卫视,https://stream1.freetv.fun/b9f8d547c66287a0b2b02d76123014443eb5e43fa60e5acf262f78354ea2eb79.m3u8
343.55ms,石家庄娱乐,https://stream1.freetv.fun/shi-jia-zhuang-yu-le-6.ctv
343.60ms,湖北垄上,https://stream1.freetv.fun/hu-bei-long-shang-7.m3u8
344.37ms,广东民生,https://stream1.freetv.fun/yan-dong-min-sheng-36.ctv
344.63ms,CHC动作电影,https://stream1.freetv.fun/chcdong-zuo-dian-ying-21.ctv
344.73ms,黑龙江新闻法治,https://stream1.freetv.fun/hei-long-jiang-xin-wen-fa-zhi-5.m3u8
344.91ms,十堰新闻,https://stream1.freetv.fun/shi-yan-xin-wen-4.m3u8
345.10ms,CHC动作电影,https://stream1.freetv.fun/chcdong-zuo-dian-ying-7.m3u8
345.16ms,永嘉新闻综合,https://stream1.freetv.fun/yong-jia-xin-wen-zong-he-5.m3u8
345.18ms,安徽综艺体育,https://stream1.freetv.fun/an-hui-zong-yi-ti-yu-15.m3u8
345.46ms,石家庄新闻综合,https://stream1.freetv.fun/shi-jia-zhuang-xin-wen-zong-he-7.ctv
345.72ms,黑龙江新闻法治,https://stream1.freetv.fun/ipv6-hei-long-jiang-xin-wen-fa-zhi-1.m3u8
345.80ms,CCTV5-体育,http://09a1f2.tv.netsite.cc/proxy/2118762958/2118762958.m3u8
346.08ms,淘电影,https://stream1.freetv.fun/tao-dian-ying-9.ctv
346.11ms,绍兴文化影院,https://stream1.freetv.fun/shao-xing-wen-hua-ying-yuan-2.m3u8
346.20ms,广东民生,https://stream1.freetv.fun/yan-dong-min-sheng-30.m3u8
346.25ms,苏州社会经济,https://stream1.freetv.fun/su-zhou-she-hui-jing-ji-2.m3u8
346.26ms,黑龙江少儿,https://stream1.freetv.fun/ipv6-hei-long-jiang-shao-er-4.m3u8
346.29ms,吉林卫视,http://a21709.tv.netsite.cc/proxy/1218816360/1218816360.m3u8
346.38ms,广东珠江,https://stream1.freetv.fun/3e6c646d717a824425bca6f4f12c9091cc4725ab1afa8227b24b7a5bc6fcb019.m3u8
346.48ms,金鹰纪实,https://stream1.freetv.fun/jin-ying-ji-shi-1.ctv
346.80ms,绍兴新闻综合,https://stream1.freetv.fun/shao-xing-xin-wen-zong-he-3.m3u8
346.85ms,广东民生,https://stream1.freetv.fun/yan-dong-min-sheng-7.ctv
346.88ms,荆门新闻综合,https://stream1.freetv.fun/jing-men-xin-wen-zong-he-2.m3u8
347.09ms,广东珠江,https://stream1.freetv.fun/yan-dong-zhu-jiang-11.ctv
347.13ms,福建电视剧,https://stream1.freetv.fun/fu-jian-dian-shi-ju-2.m3u8
347.30ms,福建电视剧,https://stream1.freetv.fun/fu-jian-dian-shi-ju-3.m3u8
347.49ms,大庆新闻综合,https://stream1.freetv.fun/ipv6-da-qing-xin-wen-zong-he-2.ctv
347.50ms,金鹰纪实,https://stream1.freetv.fun/jin-ying-ji-shi-2.m3u8
347.53ms,湖北综合,https://stream1.freetv.fun/hu-bei-zong-he-2.m3u8
347.54ms,金鹰纪实,https://stream1.freetv.fun/jin-ying-ji-shi-31.ctv
347.59ms,四川科教,https://stream1.freetv.fun/si-chuan-ke-jiao-4.m3u8
347.83ms,武汉教育,https://stream1.freetv.fun/wu-yi-jiao-yu-5.m3u8
347.84ms,湖北教育,https://stream1.freetv.fun/hu-bei-jiao-yu-14.m3u8
348.81ms,广州影视,https://stream1.freetv.fun/yan-zhou-ying-shi-22.m3u8
349.02ms,湖北综合,https://stream1.freetv.fun/hu-bei-zong-he-11.ctv
349.51ms,南宁公共,https://stream1.freetv.fun/nan-zhu-gong-gong-10.m3u8
349.67ms,安徽综艺体育,https://stream1.freetv.fun/an-hui-zong-yi-ti-yu-11.m3u8
349.71ms,金鹰纪实,https://stream1.freetv.fun/jin-ying-ji-shi-7.ctv
349.82ms,广东民生,https://stream1.freetv.fun/yan-dong-min-sheng-24.m3u8
350.86ms,CHC动作电影,https://stream1.freetv.fun/chcdong-zuo-dian-ying-21.m3u8
351.13ms,黑龙江文体,https://stream1.freetv.fun/ipv6-hei-long-jiang-wen-ti-16.ctv
351.30ms,湖北影视,https://stream1.freetv.fun/hu-bei-ying-shi-13.m3u8
351.57ms,安徽综艺体育,https://stream1.freetv.fun/an-hui-zong-yi-ti-yu-1.m3u8
351.87ms,CCTV16-奥林匹克,https://api.olelive.com/dis/live/CCTV16HD/hls.m3u8
352.24ms,湖北垄上,https://stream1.freetv.fun/hu-bei-long-shang-13.ctv
352.33ms,黑龙江文体,https://stream1.freetv.fun/hei-long-jiang-wen-ti-18.m3u8
352.38ms,广东民生,https://stream1.freetv.fun/yan-dong-min-sheng-9.m3u8
352.40ms,石家庄娱乐,https://stream1.freetv.fun/shi-jia-zhuang-yu-le-12.ctv
352.61ms,广东民生,https://stream1.freetv.fun/yan-dong-min-sheng-20.ctv
352.70ms,福建经济,https://stream1.freetv.fun/fu-jian-jing-ji-3.m3u8
353.50ms,武汉一台新闻综合,https://stream1.freetv.fun/wu-yi-yi-tai-xin-wen-zong-he-7.ctv
353.65ms,广东珠江,https://stream1.freetv.fun/yan-dong-zhu-jiang-32.m3u8
354.14ms,湖北教育,https://stream1.freetv.fun/hu-bei-jiao-yu-2.m3u8
354.32ms,湖北教育,https://stream1.freetv.fun/hu-bei-jiao-yu-13.m3u8
354.59ms,佛山影视,https://stream1.freetv.fun/fo-shan-ying-shi-11.ctv
354.80ms,CCTV1,http://d97e53.tv.netsite.cc/proxy/1387573383/1387573383.m3u8
354.94ms,黑龙江都市,https://stream1.freetv.fun/ipv6-hei-long-jiang-du-shi-2.m3u8
355.23ms,安徽经济生活,https://stream1.freetv.fun/an-hui-jing-ji-sheng-huo-16.m3u8
355.50ms,湖北垄上,https://stream1.freetv.fun/hu-bei-long-shang-18.m3u8
355.65ms,广东珠江,https://stream1.freetv.fun/ipv6-yan-dong-zhu-jiang-2.ctv
355.66ms,黑龙江影视,https://stream1.freetv.fun/ipv6-hei-long-jiang-ying-shi-12.m3u8
356.48ms,湖北教育,https://stream1.freetv.fun/hu-bei-jiao-yu-10.ctv
356.54ms,黑龙江少儿,https://stream1.freetv.fun/ipv6-hei-long-jiang-shao-er-16.m3u8
356.71ms,广东珠江,https://stream1.freetv.fun/yan-dong-zhu-jiang-gao-qing-1.ctv
357.28ms,广东民生,https://stream1.freetv.fun/yan-dong-min-sheng-4.ctv
357.71ms,石家庄新闻综合,https://stream1.freetv.fun/shi-jia-zhuang-xin-wen-zong-he-6.ctv
357.82ms,黑龙江都市,https://stream1.freetv.fun/hei-long-jiang-du-shi-7.m3u8
358.67ms,黑龙江都市,https://stream1.freetv.fun/hei-long-jiang-du-shi-21.m3u8
358.67ms,黑龙江都市,https://stream1.freetv.fun/ipv6-hei-long-jiang-du-shi-6.m3u8
359.26ms,广东珠江,https://stream1.freetv.fun/yan-dong-zhu-jiang-30.ctv
359.33ms,绍兴文化影院,https://stream1.freetv.fun/shao-xing-wen-hua-ying-yuan-4.m3u8
359.35ms,湖北垄上,https://stream1.freetv.fun/hu-bei-long-shang-4.m3u8
360.39ms,黑龙江影视,https://stream1.freetv.fun/ipv6-hei-long-jiang-ying-shi-14.ctv
360.61ms,武汉教育,https://stream1.freetv.fun/wu-yi-jiao-yu-1.m3u8
360.73ms,TVB Plus,http://php.jdshipin.com/TVOD/iptv.php?id=j2
360.75ms,石家庄都市,https://stream1.freetv.fun/shi-jia-zhuang-du-shi-2.ctv
361.98ms,湖北影视,https://stream1.freetv.fun/hu-bei-ying-shi-5.m3u8
362.85ms,三沙卫视,https://stream1.freetv.fun/san-sha-wei-shi-33.m3u8
362.99ms,广东珠江,https://stream1.freetv.fun/yan-dong-zhu-jiang-31.m3u8
363.18ms,浙江生活,https://stream1.freetv.fun/zhe-jiang-jing-ji-sheng-huo-14.m3u8
363.25ms,金鹰纪实,https://stream1.freetv.fun/jin-ying-ji-shi-16.m3u8
363.39ms,CHC动作电影,https://stream1.freetv.fun/chcdong-zuo-dian-ying-25.ctv
363.53ms,湖北公共,https://stream1.freetv.fun/hu-bei-gong-gong-10.m3u8
364.05ms,河北都市,https://stream1.freetv.fun/he-bei-du-shi-18.m3u8
364.23ms,汕头综合,https://stream1.freetv.fun/shan-tou-zong-he-11.ctv
364.81ms,绍兴文化影院,https://stream1.freetv.fun/shao-xing-wen-hua-ying-yuan-1.m3u8
365.64ms,浙江生活,https://stream1.freetv.fun/zhe-jiang-jing-ji-sheng-huo-6.ctv
366.24ms,黑龙江都市,https://stream1.freetv.fun/ipv6-hei-long-jiang-du-shi-16.m3u8
366.82ms,武汉教育,https://stream1.freetv.fun/wu-yi-jiao-yu-11.ctv
368.20ms,CCTV4-中文国际,http://09a1f2.tv.netsite.cc/proxy/1431251767/1431251767.m3u8
368.49ms,广东民生,https://stream1.freetv.fun/yan-dong-min-sheng-25.ctv
369.05ms,石家庄都市,https://stream1.freetv.fun/shi-jia-zhuang-du-shi-8.m3u8
369.76ms,南宁公共,https://stream1.freetv.fun/nan-zhu-gong-gong-1.m3u8
370.29ms,金鹰纪实,https://stream1.freetv.fun/jin-ying-ji-shi-15.m3u8
370.48ms,千禧经典,http://php.jdshipin.com/TVOD/iptv.php?id=tvbc
370.94ms,黑龙江少儿,https://stream1.freetv.fun/ipv6-hei-long-jiang-shao-er-7.m3u8
371.42ms,黑龙江都市,https://stream1.freetv.fun/hei-long-jiang-du-shi-1.m3u8
371.69ms,石家庄都市,https://stream1.freetv.fun/shi-jia-zhuang-du-shi-6.ctv
372.00ms,武汉一台新闻综合,https://stream1.freetv.fun/wu-yi-yi-tai-xin-wen-zong-he-4.m3u8
375.27ms,武汉教育,https://stream1.freetv.fun/wu-yi-jiao-yu-13.ctv
375.75ms,黑龙江少儿,https://stream1.freetv.fun/ipv6-hei-long-jiang-shao-er-5.m3u8
376.40ms,浙江生活,https://stream1.freetv.fun/zhe-jiang-jing-ji-sheng-huo-2.ctv
376.49ms,湖北公共,https://stream1.freetv.fun/hu-bei-gong-gong-xin-wen-1.ctv
377.72ms,黑龙江都市,https://stream1.freetv.fun/ipv6-hei-long-jiang-du-shi-19.ctv
377.77ms,湖北垄上,https://stream1.freetv.fun/hu-bei-long-shang-15.m3u8
378.61ms,金鹰纪实,https://stream1.freetv.fun/jin-ying-ji-shi-3.m3u8
378.83ms,湖北影视,https://stream1.freetv.fun/hu-bei-ying-shi-4.m3u8
378.83ms,河南都市,https://stream1.freetv.fun/he-nan-du-shi-6.m3u8
379.76ms,湖北影视,https://stream1.freetv.fun/hu-bei-ying-shi-14.m3u8
380.82ms,内蒙农牧,http://0a736a.tv.netsite.cc/proxy/700721138/700721138.m3u8
380.88ms,苍南新闻综合,https://stream1.freetv.fun/cang-nan-xin-wen-zong-he-3.m3u8
380.98ms,黑龙江少儿,https://stream1.freetv.fun/ipv6-hei-long-jiang-shao-er-6.m3u8
381.10ms,苍南新闻综合,https://stream1.freetv.fun/cang-nan-xin-wen-zong-he-4.ctv
381.82ms,金鹰纪实,https://stream1.freetv.fun/jin-ying-ji-shi-32.ctv
382.13ms,西宁新闻综合,https://stream1.freetv.fun/xi-zhu-xin-wen-zong-he-2.m3u8
382.30ms,广告,http://112.30.73.119:9902/tsfile/live/0138_1.m3u8?key=txiptv&playlive=0&authid=0
382.70ms,河南都市,https://stream1.freetv.fun/he-nan-du-shi-4.m3u8
383.58ms,南宁公共,https://stream1.freetv.fun/nan-zhu-gong-gong-5.m3u8
384.60ms,三立戏剧,https://stream1.freetv.fun/san-li-xi-ju-2.m3u8
384.92ms,TVBS亚洲,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8?zshijd
387.23ms,北京新闻,http://player.cntv.cn/standard/live_HLSDRM20180524.swf?ChannelID=btv9&videoTVChannel=btv9&P2PChannelID=pd://cctv_p2p_hdbtv9&tai=btv9&VideoName=btv9&channelID=btv9
387.40ms,河北都市,https://stream1.freetv.fun/he-bei-du-shi-16.m3u8
388.38ms,武汉一台新闻综合,https://stream1.freetv.fun/wu-yi-xin-wen-zong-he-7.m3u8
388.64ms,湖北影视,https://stream1.freetv.fun/hu-bei-ying-shi-7.m3u8
388.96ms,湖北影视,https://stream1.freetv.fun/hu-bei-ying-shi-15.m3u8
389.34ms,龙华电影,https://cdn8.163189.xyz/live/lhdy/stream.m3u8
389.62ms,武汉教育,https://stream1.freetv.fun/wu-yi-jiao-yu-17.m3u8
390.93ms,浙江生活,https://stream1.freetv.fun/zhe-jiang-jing-ji-sheng-huo-15.ctv
391.24ms,CCTV10-科教,https://www.freetv.top/migu/624878405.m3u8?migutoken=b17c936db85883119acd55fde071a88249d655dd6e2020f6b8870fad7f56b265ce23b34544faeec3a81ed5e572453118c83563098ec78770a94cd56bfe5f7de4aba6a8aafd509d925d313dcb4a
391.88ms,2022年春晚,https://txmov2.a.kwimgs.com/upic/2022/02/01/11/BMjAyMjAyMDExMTEwMjNfNDAzMDAxOTlfNjYzNzA4MTk4NzNfMF8z_b_B898cc7ddd0025bf54ddb18ec1f723c84.mp4
392.10ms,无线华丽,http://php.jdshipin.com/TVOD/iptv.php?id=huali
392.76ms,湖北公共,https://stream1.freetv.fun/hu-bei-gong-gong-2.ctv
392.99ms,湖北影视,https://stream1.freetv.fun/hu-bei-ying-shi-15.ctv
394.68ms,苍南新闻综合,https://stream1.freetv.fun/cang-nan-xin-wen-zong-he-5.m3u8
395.93ms,武汉教育,https://stream1.freetv.fun/wu-yi-jiao-yu-10.m3u8
397.57ms,武汉二台电视剧,https://stream1.freetv.fun/wu-yi-2dian-shi-ju-1.m3u8
398.85ms,湖北综合,https://stream1.freetv.fun/hu-bei-zong-he-4.ctv
401.27ms,CCTV14-少儿,https://api.olelive.com/dis/live/CCTV14HD/hls.m3u8
402.77ms,武汉教育,https://stream1.freetv.fun/wu-yi-jiao-yu-6.m3u8
402.90ms,苍南新闻综合,https://stream1.freetv.fun/cang-nan-xin-wen-zong-he-2.m3u8
403.73ms,武汉教育,https://stream1.freetv.fun/wu-yi-jiao-yu-15.m3u8
405.95ms,武汉二台电视剧,https://stream1.freetv.fun/wu-yi-er-tai-dian-shi-ju-1.m3u8
407.16ms,黑龙江卫视,http://39.150.96.141:65535/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
407.25ms,萧山新闻综合,https://stream1.freetv.fun/xiao-shan-xin-wen-zong-he-1.m3u8
408.73ms,湖北公共,https://stream1.freetv.fun/hu-bei-gong-gong-13.m3u8
408.94ms,2014年春晚,https://txmov2.a.kwimgs.com/upic/2023/01/06/16/BMjAyMzAxMDYxNjMxMTNfNDAzMDAxOTlfOTI4OTY2ODAzNjlfMF8z_b_Bdee65c77f9e7b2120a185c919dad81d2.mp4
409.24ms,六安公共,http://ls.qingting.fm/live/1794199.m3u8
410.02ms,宁夏｜西宁新闻综合,https://stream1.freetv.fun/zhu-xia--xi-zhu-xin-wen-zong-he-1.m3u8
411.66ms,东南卫视,http://111.14.181.15:9901/tsfile/live/0137_1.m3u8
411.72ms,南宁新闻综合,http://live.xmcdn.com/live/305/64.m3u8?aac
413.49ms,海南新闻,http://ls.qingting.fm/live/1861.m3u8
414.63ms,苍南新闻综合,https://stream1.freetv.fun/cang-nan-xin-wen-zong-he-1.m3u8
414.86ms,甘肃卫视,http://39.150.96.141:65535/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0
415.05ms,湖北卫视,http://39.150.96.141:65535/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
416.53ms,萧山新闻综合,https://stream1.freetv.fun/xiao-shan-xin-wen-zong-he-9.m3u8
417.31ms,武汉二台电视剧,https://stream1.freetv.fun/wu-yi-2dian-shi-ju-2.m3u8
418.99ms,湖北公共,https://stream1.freetv.fun/hu-bei-gong-gong-7.m3u8
419.99ms,青海卫视,http://39.150.96.141:65535/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0
420.58ms,重庆卫视,http://111.14.181.15:9901/tsfile/live/0142_1.m3u8
421.40ms,杭州综合,http://live.xmcdn.com/live/1845/64.m3u8
423.77ms,湖北公共,https://stream1.freetv.fun/hu-bei-gong-gong-6.m3u8
426.84ms,湖北公共,https://stream1.freetv.fun/hu-bei-gong-gong-12.m3u8
427.18ms,萧山新闻综合,https://stream1.freetv.fun/xiao-shan-xin-wen-zong-he-3.m3u8
428.72ms,黎城综合,http://111.53.96.67:8081/live/1/index.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
428.90ms,黎城综合,http://111.53.96.67:8081/live/1/index.m3u8?zshanxd
428.94ms,2010年春晚,https://txmov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQ0MjlfMF8z_b_B8818807a00eed329a69fb494f405bd43.mp4
434.37ms,CCTV4-中文国际,https://global.cgtn.cicc.media.caton.cloud/master/cgtn-america.m3u8
434.46ms,黎城综合,http://111.53.96.67:8081/live/1/index.m3u8
436.34ms,北京卫视,http://8.138.7.223/tv/bjws4k.m3u8
437.67ms,湖北公共,https://stream1.freetv.fun/hu-bei-gong-gong-2.m3u8
438.50ms,山东体育,http://live.xmcdn.com/live/805/64.m3u8
438.67ms,深圳卫视,http://smart.pendy.dpdns.org/Smart.php?id=shenzhen
439.35ms,凤凰卫视,http://php.jdshipin.com/TVOD/iptv.php?id=fhzw
439.44ms,广东珠江,http://111.229.155.66:7722/timetv.php?type=gdtv&channel=gdzj
440.54ms,人间卫视,http://61.216.67.119:1935/bltvhd/bltv1/chunklistw1266569526.m3u
442.36ms,广东卫视,http://111.229.155.66:7722/timetv.php?type=gdtv&channel=gdws
442.68ms,山东生活,http://api3.52tb.xyz/info?id=527&amp;amp;token=20221127jxwhhemby
442.69ms,广东卫视,http://58.19.43.46:9901/tsfile/live/1039_1.m3u8
443.13ms,四川科教,http://112.44.232.224:55080/hls/29/index.m3u8
443.74ms,CCTV5-体育,http://13937899.xyz:35455/gaoma/cctv5.m3u8
443.90ms,浙江卫视,http://58.17.48.228:808/hls/32/index.m3u8
444.30ms,湖北公共,https://stream1.freetv.fun/hu-bei-gong-gong-xin-wen-4.m3u8
445.31ms,CCTV17-农业农村,http://58.19.43.46:9901/tsfile/live/1047_1.m3u8
445.86ms,番薯台,http://61.216.67.119:1935/TWHG/E1/chunklist_w705811302.m3u8
446.08ms,CCTV15-音乐,http://113.57.93.165:9900/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
446.28ms,湖北垄上,http://58.19.43.46:9901/tsfile/live/1015_1.m3u8
446.74ms,武汉四台经济,https://stream1.freetv.fun/wu-yi-jing-ji-1.m3u8
446.89ms,人间卫视,http://61.216.67.119:1935/bltvhd/bltv1/chunklist_w1266569526.m3u
447.00ms,纬来精采,http://61.221.215.25:8800/hls/48/index.m3u8
447.19ms,AMC电影,http://61.221.215.25:8800/hls/43/index.m3u8
447.29ms,湖北经视,http://58.19.43.46:9901/tsfile/live/1017_1.m3u8
447.32ms,浙江教科,http://api3.52tb.xyz/info?id=432&amp;amp;token=20230226bgyszp
447.48ms,CCTV11-戏曲,https://www.freetv.top/migu/667987558.m3u8?migutoken=ae91ae97c60d43335f774a1b708100df445db34134cb37f728f833e8ea0059efa097ec768c9c997aeab29a8e94493ddb5665dec63f7b804c6e520708ac952dac4f5b16cabec373b2e20a369449
447.56ms,CCTV9-纪录,https://www.freetv.top/migu/673168140.m3u8?migutoken=bb1033f6eec6afc5278ea2529fa459f55db8515cd1bf3064529a887ac9e181c7c625023043f95a6d1d745fcb3a127bcc245c47b485c8a3e8dc33fdd880b224f99b6809765e645d7283c70b49af
447.64ms,兵团卫视,http://8.138.7.223/tv/btws.m3u8
447.67ms,CCTV2-财经,http://58.19.43.46:9901/tsfile/live/1021_1.m3u8
448.40ms,CCTV8-电视剧,http://13937899.xyz:35455/gaoma/cctv8k_36m.m3u8
448.62ms,内蒙农牧,http://api2.52tb.xyz/info?id=886&amp;amp;token=20230218qkyjia
448.99ms,福建新闻,http://live.xmcdn.com/live/792/64.m3u8
449.12ms,浙江卫视,http://58.19.43.46:9901/tsfile/live/1037_1.m3u8
449.14ms,贵州卫视,http://58.19.43.46:9901/tsfile/live/1011_1.m3u8
449.27ms,CCTV4-中文国际,http://13937899.xyz:35455/gaoma/cctv4.m3u8
449.42ms,CCTV5-体育,http://58.17.48.228:808/hls/5/index.m3u8
449.42ms,深圳卫视,http://58.221.214.82:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
449.53ms,莲花卫视,http://8.138.7.223/tv/lotustv.m3u8
449.65ms,CCTV15-音乐,http://58.19.43.46:9901/tsfile/live/1034_1.m3u8
449.82ms,火炬手,https://vd3.bdstatic.com/mda-jar0302925j1nwep/hd/mda-jar0302925j1nwep.mp4?pd=19&vt=1&playlist=%5B%22hd%22%5D
449.97ms,金鹰卡通,http://58.19.43.46:9901/tsfile/live/1000_1.m3u8
450.19ms,CCTVNEWS,http://58.19.43.46:9901/tsfile/live/1002_1.m3u8
450.39ms,蒙语文化,http://api3.52tb.xyz/info?id=782&amp;amp;token=20221127jxwhhemby
450.53ms,CCTV3-综艺,http://58.17.48.228:808/hls/3/index.m3u8
450.66ms,浙江卫视,http://8.138.7.223/tv/zjws.m3u8
450.93ms,安徽卫视,http://58.19.43.46:9901/tsfile/live/1040_1.m3u8
451.36ms,重庆卫视,http://218.92.37.174:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
451.40ms,东方卫视,http://113.57.93.165:9900/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
451.55ms,中天娱乐,http://61.221.215.25:8800/hls/47/index.m3u8
451.56ms,CCTV6-电影,http://58.19.43.46:9901/tsfile/live/1025_1.m3u8
451.59ms,辽宁北方,http://120.76.248.139/live/bfgd/4200000071.m3u8
451.61ms,CCTV9-纪录,http://58.17.48.228:808/hls/9/index.m3u8
451.62ms,CCTV3-综艺,http://13937899.xyz:35455/gaoma/cctv3.m3u8
451.66ms,TVBS新闻,http://61.221.215.25:8800/hls/9/index.m3u8
451.72ms,CCTV1-综合,http://58.19.43.46:9901/tsfile/live/1020_1.m3u8
451.73ms,CCTV10-科教,http://58.19.43.46:9901/tsfile/live/1029_1.m3u8
451.73ms,津南一套,http://61.147.106.103/play.jinnantv.top/live/JNTV1.m3u8?ztianjd&amp;wsSession=4e59297ef5846f4a7cf02eb3-172672213891355&amp;wsIPSercert=6d426cba8b106cdec9147b1e2a9ace7c&amp;wsiphost=local&amp;wsBindIP=1
452.06ms,湖南卫视,http://58.17.48.228:808/hls/31/index.m3u8
452.14ms,湖北公共,https://stream1.freetv.fun/hu-bei-gong-gong-5.ctv
452.17ms,武汉一台新闻综合,https://stream1.freetv.fun/wu-yi-yi-tai-xin-wen-zong-he-3.m3u8
452.36ms,CCTV4-中文国际,http://221.226.51.220:50081/newlive/live/hls/4/live.m3u8
452.71ms,河北卫视,http://8.138.7.223/tv/hebtv.m3u8
452.99ms,CCTV13-新闻,http://60.29.124.66:6080/hls/23/index.m3u8
453.25ms,CCTV4-中文国际,http://111.14.181.15:9901/tsfile/live/0004_1.m3u8
453.34ms,东方卫视,http://112.123.243.37:50085/tsfile/live/0124_1.m3u8?key=txiptv&playlive=0&authid=0
453.42ms,2003年春晚,https://txmov2.a.kwimgs.com/upic/2023/01/14/23/BMjAyMzAxMTQyMzQxNDdfNDAzMDAxOTlfOTM2MTU0MTk1NDFfMF8z_b_B182749d2cd2ea9323639254af385f24b.mp4
453.45ms,人间卫视,http://61.216.67.119:1935/bltvhd/bltv1/chunklist_w1266569526.m3u8
453.49ms,CCTV10-科教,http://111.14.181.15:9901/tsfile/live/0010_1.m3u8
453.57ms,东方卫视,http://58.19.43.46:9901/tsfile/live/1035_1.m3u8
453.60ms,山东卫视,http://112.123.243.37:50085/tsfile/live/0122_1.m3u8?key=txiptv&playlive=0&authid=0
453.80ms,辽宁卫视,http://nas.hssvm.com:8888/udp/225.1.1.154:5002
453.82ms,CCTV14-少儿,http://58.19.43.46:9901/tsfile/live/1033_1.m3u8
453.96ms,CCTV13-新闻,http://58.19.43.46:9901/tsfile/live/1032_1.m3u8?key=txiptv&playlive=1&authid=0
454.37ms,CCTV13-新闻,http://8.138.7.223/tv/gzjs.m3u8
454.42ms,辽宁影视剧,http://120.76.248.139/live/bfgd/4200000070.m3u8
454.45ms,湖北卫视,http://58.19.43.46:9901/tsfile/live/1044_1.m3u8
454.46ms,CCTV9-纪录,http://120.76.248.139/live/bfgd/4200000128.m3u8
455.26ms,重庆卫视,http://58.19.43.46:9901/tsfile/live/1042_1.m3u8
455.26ms,中华美食,http://nas.hssvm.com:8888/udp/225.1.1.218:5002
455.42ms,CCTV6-电影,http://nas.hssvm.com:8888/udp/225.1.1.195:5002
